1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),회사명,경기국면
0.040360042,0.062024269,0.0066245749999999,0.009294515,194700,2018-11-14,21.25,1.922,0.030321156,0.00709275,0.009047722,0.005769855,0.005628452,0.002642319,0.010677648,0.003301886,0.008860403,0.009514827,0.022154332,0.002098814,0.014649433,0.022612692,0.02326604,0.02089023,0.006851083,0.029185156,0.00454711,0.013507764,0.00725331,0.004181794,0.008055854,0.013618614,0.004837272,0.016985672,0.011481946,0.014186812,0.0203890373792121,0.0132080340483497,0.0296442612817304,0.0089890428651321,0.0056856946501707,0.0074650166332295,0.0026730823407497,0.0077342317245475,노바렉스,0
0.350029674,0.0525268789999999,0.048797869,0.054503147,285490,2018-11-02,19.51,1.982,0.009082627,0.019727266,0.008175878,0.013967176,0.010973759,0.005271788,0.001962907,0.00358263,0.01694483,0.004219883,0.008151741,0.002006341,0.032856074,0.016262556,0.015994023,0.022280508,0.009545861,0.026061985,0.026860613,0.075946357,0.006030719,0.013844833,0.007143903,0.007323837,0.012470079,0.012719514,0.01071909,0.01655802,0.0200058377869762,0.0264071840573059,0.0210109544491677,0.0156847260828413,0.0033398880215009,0.0049135156715954,0.0068737391194315,0.0046943278618121,노바텍,0
0.038908701,0.017334994,0.022871554,0.017734373,376930,2022-03-03,30.48,2.195,0.035126007,0.010446693,0.01499353,0.026076094,0.01240808,0.010868184,0.00751918,0.007963143,0.015543203,0.007735911,0.00145039,0.01523839,0.017670812,0.017940472,0.008279683,0.01348832,0.011781205,0.023466933,0.009565024,0.059583288,0.032572938,0.031699016,0.005818349,0.015715769,0.014854496,0.012015154,0.009588771,0.009796213,0.018249181886758,0.0112739849881887,0.0239195520726141,0.0214979563203513,0.0066594191978929,0.001734095703286,0.0025628577250694,0.0013059379920561,노을,1
0.440494249,0.06726039,0.047407774,0.015971287,278650,2019-11-27,11.75,1.456,0.007638572,0.025498683,0.008591108,0.007288273,0.00251967,0.003792444,0.004884688,0.0074789,0.005831176,0.008737059,0.005286825,0.014803357,0.016773029,0.040260978,0.014308023,0.016139188,0.005269884,0.011932472,0.01732052,0.005488818,0.004666842,0.00734023,0.009068281,0.006784053,0.01024895,0.00802336,0.005286999,0.007543087,0.0070009214624814,0.0031905438452818,0.0031809975157636,0.00501181438709,0.0045399921052465,0.0035429100681644,0.0042455007250271,0.0030446281190984,노터스,0
0.723525322,0.037765633,0.04345569,0.020764465,144510,2016-06-23,17.25,1.337,0.014716004,0.027211083,0.017394141,0.012972115,0.006411627,0.005017566,0.005448213,0.010926529,0.008334803,0.016806561,0.006079141,0.018539646,0.005098683,0.014059732,0.035409866,0.017885024,0.009218975,0.030326177,0.004464977,0.002911357,0.026433567,0.019307502,0.007603357,0.009187488,0.008231723,0.007507985,0.005776099,0.005910815,0.006212776466097,0.0052323271727997,0.004505187012954,0.0028402383979736,0.0043715670947215,0.0056339777407392,0.0079990601398989,0.0084257575368253,녹십자랩셀,0
0.06924565,0.021429722,0.00799925,0.024771698,234690,2019-10-14,14.57,1.281,0.011341735,0.003568863,0.013191254,0.009520806,0.005982526,0.002421259,0.014033844,0.009090975,0.00771833,0.003478334,0.005084387,0.008530794,0.00923824,0.012988041,0.007846254,0.008055561,0.009347637,0.018005072,0.020191684,0.018427671,0.029087713,0.012096032,0.021377646,0.003264563,0.008857031,0.011238028,0.007796665,0.003175647,0.0121262973387017,0.0136277000090875,0.0098803319512814,0.0044326180507211,0.0050069992766182,0.0030867701168523,0.0015107189068911,0.0023144662592115,녹십자웰빙,0
0.121802557,0.018043475,0.028725389,0.034761545,348340,2022-11-04,24.55,4.118,0.018359848,0.015594113,0.003080884,0.020856822,0.006249385,0.005981801,0.005474827,0.008172051,0.017235142,0.026225126,0.016269469,0.007563149,0.042603032,0.020651373,0.002743619,0.006004207,0.011083616,0.019579882,0.013880513,0.044202363,0.013135505,0.004260919,0.004568992,0.003729331,0.01095644,0.008060998,0.013210709,0.013019709,0.0228842339283395,0.0207952989416592,0.0240724954992574,0.0216897990998338,0.0044436906795768,0.009041310316721,0.0066623906383075,0.0063301356990312,뉴로메카,1
0.064380176,0.029817411,0.025525419,0.035783907,270870,2018-12-13,20.65,1.795,0.015991809,0.02561204,0.016976337,0.032674422,0.002020179,0.005557123,0.004502837,0.003231949,0.011332326,0.012042727,0.015603187,0.007223022,0.016096107,0.00860626,0.021924036,0.018403462,0.005365461,0.011063204,0.009900649,0.016310641,0.00144569,0.007332197,0.008245482,0.004354664,0.011807736,0.010702494,0.007638257,0.00691509,0.0164265475010019,0.0254281811541782,0.0142105019958501,0.0171970509261517,0.004643233765582,0.0046360935435724,0.0045909192500385,0.0044020124022592,뉴트리,0
0.177701849,0.033023885,0.068453539,0.06397716,222040,2015-12-16,17.86,1.748,0.022910434,0.023694386,0.02890354,0.00903229,0.005630283,0.003909067,0.011594391,0.007695834,0.016619784,0.007609512,0.013403118,0.002566764,0.017651137,0.008176311,0.015183124,0.014243327,0.028681217,0.019167659,0.019111613,0.00228634,0.014284042,0.013041374,0.010793694,0.012197548,0.005355738,0.001575924,0.01333358,0.005530247,0.0135920276235461,0.0140694342126215,0.0047431728501779,0.0078649880871777,0.0037970110871172,0.0079152679874874,0.0067074868767911,0.0050060998248496,뉴트리바이오텍,0
0.10908851,0.040708537,0.018350123,0.055265242,144960,2016-11-30,13.33,1.71,0.027304845,0.017241599,0.026338332,0.012146672,0.004705914,0.008460207,0.003901961,0.014190532,0.01606002,0.011139451,0.009266169,0.019768535,0.012562223,0.012688922,0.003617228,0.023372276,0.014197496,0.019599193,0.022850095,0.009461155,0.014469116,0.005445498,0.009064239,0.007272379,0.004483895,0.005726086,0.016379839,0.008322708,0.0037988770927782,0.0052437412772573,0.007701115141009,0.0140092511130522,0.008023789374658,0.0039953485414696,0.0133085682640664,0.0014419460894186,뉴파워프라즈마,1
0.086741674,0.023980471,0.015938224,0.038351701,4440,2016-03-30,13.56,1.45,0.012427791,0.028734405,0.037239642,0.019067634,0.005915879,0.009114501,0.015871492,0.00963327,0.007943438,0.010908127,0.012618863,0.005459919,0.005846299,0.020659558,0.016957167,0.013316614,0.002476892,0.015124957,0.003691819,0.006507971,0.002925664,0.00411859,0.003168624,0.005010453,0.003940292,0.002813262,0.003723197,0.008359377,0.009968756091323,0.0044094819465577,0.0114291416163606,0.0126027220279651,0.0050713362775266,0.0119612075441807,0.0083009866095359,0.0063496038815169,대림씨엔에스,0
0.150557122,0.0593207129999999,0.032574637,0.067287086,389260,2022-05-16,27.47,3.046,0.026629593,0.030526606,0.027981578,0.015965174,0.008825122,0.007079492,0.012165386,0.006940109,0.01703398,0.007210799,0.017104317,0.00424261,0.040118702,0.014268616,0.016700792,0.016851707,0.003413012,0.006094457,0.014428907,0.01321773,0.016735399,0.007316212,0.008008327,0.006215499,0.014718449,0.008071186,0.011609562,0.006292313,0.0326842293740935,0.0313977367553741,0.0320966972984388,0.0187070681791216,0.0037373257409004,0.0091533686070088,0.0030703452672315,0.0048790886345434,대명에너지,1
0.573614003,0.184206886,0.040572503,0.034563391,317850,2019-07-24,12.07,1.321,0.005007312,0.012935868,0.020130603,0.00894098,0.001599951,0.003972358,0.004755329,0.006538673,0.01038787,0.004721056,0.014401695,0.003000962,0.011028889,0.029156051,0.01072624,0.01965021,0.017036905,0.050093941,0.009941978,0.013439818,0.012883736,0.012098695,0.016757562,0.004491543,0.008417361,0.00450777,0.011020274,0.003565648,0.0063966048927377,0.0048023035513153,0.0059975842004818,0.0100542630262748,0.0038000140897629,0.0029747832988314,0.0029827303763105,0.002615679221286,대모,0
0.36606861,0.0512614079999999,0.058430557,0.062834767,290670,2018-11-06,19.91,1.984,0.01066604,0.006655599,0.019800138,0.014620266,0.009422863,0.004177771,0.005718925,0.001846391,0.019533424,0.010880898,0.004857613,0.008068053,0.025980704,0.020112818,0.024363328,0.019124422,0.007424946,0.009137503,0.024448739,0.020891223,0.005621685,0.00244237,0.014280448,0.004972596,0.016983804,0.00774824,0.006987506,0.021402029,0.0139312645535327,0.0270037296495024,0.0179164978708135,0.0230334012220205,0.0067788532759259,0.002830993677933,0.0079645836268811,0.0061762791748848,대보마그네틱,0
0.280746517,0.063800094,0.025211565,0.142161925,129920,2022-08-22,23.8,3.245,0.012347246,0.015086393,0.012805187,0.020393051,0.003134526,0.005519553,0.004280001,0.010391999,0.009381875,0.007092012,0.008308832,0.013096352,0.007431286,0.014361549,0.014076611,0.028224765,0.024161545,0.074471261,0.003292925,0.005599363,0.004625501,0.017010224,0.007128215,0.017125644,0.004216179,0.009559962,0.005600488,0.005542723,0.0108254582848898,0.017718564555879,0.0124757159171799,0.0225976484486321,0.0060871095354536,0.0066841746275474,0.0054651227667854,0.0042139107653087,대성하이텍,1
0.044141307,0.010863149,0.025962666,0.020595339,7680,2017-12-01,11.43,2.081,0.006800906,0.006981834,0.012098502,0.008224883,0.005803107,0.004715249,0.010862416,0.003093974,0.007780314,0.005549379,0.004447778,0.010519883,0.017077587,0.003477068,0.009876762,0.002026181,0.015543555,0.020279537,0.014380454,0.0204153,0.008535107,0.003979405,0.00940882,0.00640331,0.008896722,0.002467534,0.004533206,0.003234289,0.0079242199400729,0.0065278535197903,0.0029443075633714,0.003846726298391,0.0042719644147422,0.0074344557444725,0.0024230711375656,0.0037579175839639,대원,1
0.2082912579999999,0.031474164,0.091911653,0.083544401,290380,2018-08-10,13.16,2.04,0.015629461,0.01470744,0.010347298,0.013033937,0.002511453,0.003927479,0.002383039,0.003403052,0.007544093,0.016956617,0.002526595,0.010737988,0.007384742,0.011185363,0.008793453,0.005457004,0.014459413,0.01309419,0.010760203,0.009217564,0.003254573,0.012693119,0.006191806,0.012701211,0.003650292,0.008312283,0.006429477,0.006496628,0.0023783190490668,0.0122854299122618,0.0078032526822466,0.0038918674807235,0.0064154266364483,0.006187567889862,0.0065009267451929,0.0046694871814035,대유,1
0.284337537,0.038226195,0.012194876,0.037260341,290120,2018-12-07,23.23,1.834,0.024327227,0.016939861,0.032508265,0.033325865,0.005522276,0.006108613,0.001698717,0.00325471,0.011407238,0.018642143,0.003659152,0.007739404,0.007284298,0.02690815,0.01262978,0.006319027,0.01211541,0.010575659,0.015488585,0.018231072,0.007487345,0.008029157,0.00385828,0.003277406,0.012267186,0.006845892,0.004906609,0.005739764,0.0207767912841297,0.0141805168804206,0.0177079133501626,0.0203890373792121,0.0040988218602971,0.0034893747013026,0.0058101246525425,0.0059450212067759,대유에이피,0
0.072866707,0.021387683,0.028822786,0.009929904,71460,2016-07-14,12.82,1.205,0.032285385,0.029237381,0.026565614,0.031125926,0.008116988,0.00763645,0.007280415,0.02152962,0.012544426,0.007287959,0.004171423,0.016643612,0.018313048,0.012218959,0.011311132,0.026258313,0.003644858,0.004412759,0.001364303,0.00463672,0.023810131,0.027467141,0.017606706,0.003497426,0.007505016,0.011059214,0.016087847,0.008231723,0.0071230922814955,0.0101586314904886,0.0264445988418941,0.0061831647331452,0.0037446008015069,0.0059129545775904,0.0144426917469779,0.0043715670947215,대유위니아,0
0.0551648709999999,0.048442388,0.041724789,0.059497538,298540,2020-07-27,24.74,0.803,0.010092714,0.011365656,0.01335351,0.01926362,0.006326501,0.00597086,0.005032296,0.007075775,0.008627469,0.006177556,0.013658808,0.00767651,0.035341119,0.024740248,0.010053561,0.014521278,0.018223749,0.024791126,0.056790791,0.021033338,0.007476555,0.010613244,0.015690964,0.01628834,0.008333913,0.009593674,0.010952846,0.012815006,0.0178888625656349,0.012424112339896,0.0114630918107559,0.0173767851493256,0.0040475906938784,0.0027742753589097,0.0043187419470156,0.0021976413308481,더네이쳐홀딩스,0
0.075296899,0.035276579,0.043802568,0.021508068,192080,2015-11-04,15.51,1.677,0.01844475,0.032790128,0.00814039,0.017195991,0.007874195,0.01276912,0.004699005,0.005594464,0.00250133,0.007515164,0.008471912,0.007405813,0.010607891,0.009577384,0.013504901,0.02413038,0.007802528,0.01319647,0.025620953,0.048713027,0.009666403,0.011371418,0.007199465,0.006023539,0.004252021,0.006861203,0.006389421,0.003964235,0.008985351382904,0.0129798800942266,0.0090853221118764,0.0065617389547384,0.0049864594151451,0.006511700852034,0.009334838064958,0.0018879541804141,더블유게임즈,0
0.159093347,0.059534528,0.045901558,0.047973149,393890,2022-09-30,31.62,4.186,0.027546741,0.025126995,0.018439272,0.008439926,0.012115077,0.007804977,0.008656131,0.007664583,0.015131976,0.01526704,0.005933587,0.010059125,0.012946978,0.019127853,0.012822098,0.012193671,0.01376453,0.007464815,0.007608084,0.022526763,0.007810947,0.014087577,0.020005541,0.009520853,0.014503656,0.006421511,0.017394912,0.011833542,0.0188450777919493,0.0096837803844164,0.0291779008207933,0.0134392085919599,0.0065589868645849,0.0060143194722619,0.0069066401150337,0.0061682581123298,더블유씨피,1
0.122162813,0.038451944,0.042053977,0.0523254429999999,317330,2019-08-02,17.61,1.26,0.040391851,0.009559508,0.013888087,0.013365178,0.005066391,0.003843464,0.001663697,0.004019736,0.00895384,0.005114987,0.009649688,0.004416507,0.015181067,0.01033766,0.008849102,0.028885614,0.013995801,0.016272397,0.008431745,0.051325734,0.013473126,0.008122267,0.016619644,0.009325282,0.00806415,0.008519491,0.005371274,0.012325178,0.0087216625510702,0.008753214347201,0.0045677407316578,0.0060081361156052,0.0030489058941773,0.0039179478774223,0.0013832262256324,0.0045397565260652,덕산테코피아,0
0.014132127,0.016151532,0.036245234,0.021329862,263600,2017-08-28,11.32,1.758,0.01370865,0.019128192,0.013116009,0.011052667,0.002631447,0.002960997,0.005859023,0.005584439,0.00816039,0.005859105,0.012668707,0.008442098,0.013527038,0.005231857,0.013674594,0.015639482,0.005576184,0.009327507,0.068784814,0.002685019,0.005814207,0.005741827,0.009840557,0.020155963,0.002456419,0.009922427,0.005625512,0.011731361,0.0067672521310106,0.0117686599239411,0.0110662374802153,0.0029843623961974,0.0031267072313494,0.0032691943990532,0.0049960360622609,0.0045952262720314,덕우전자,1
0.337562562,0.035736424,0.03051144,0.012904534,263800,2017-08-03,10.44,1.737,0.011547987,0.009811503,0.013305349,0.008515564,0.00243198,0.005400483,0.003219833,0.003831138,0.003536199,0.016260009,0.003930999,0.00605169,0.010489456,0.023396332,0.008504117,0.008792963,0.015304431,0.010181711,0.015622844,0.057181519,0.011270417,0.01269148,0.019503766,0.011134681,0.009820434,0.003947484,0.002765154,0.0034903,0.0034102629428411,0.0015469917795674,0.002634565614073,0.008460154999579,0.005860025020331,0.003391662940338,0.0043759361640107,0.0035235369734115,데이타솔루션,1
0.483062022,0.08276489,0.030805811,0.088045233,206560,2015-12-22,16.6,1.672,0.007070106,0.029983465,0.022358832,0.028453794,0.016314165,0.009196912,0.004639226,0.011426605,0.017846901,0.012753034,0.012285403,0.012351695,0.005800453,0.004803413,0.019502978,0.015548621,0.019197028,0.030802408,0.01910844,0.009969266,0.0068105,0.016363168,0.01410097,0.011149342,0.007755161,0.005228714,0.010658449,0.011071381,0.0143615078350313,0.0119450920153707,0.0150162738039255,0.0025202959490256,0.0073798296512488,0.0051056256091408,0.006530721668583,0.0068137643427524,덱스터,0
0.041690083,0.015514767,0.010210436,0.015716615,145720,2017-03-15,11.63,1.759,0.007966116,0.022940762,0.013024387,0.008873562,0.001044475,0.003278969,0.005124048,0.006347839,0.00488031,0.006245109,0.009777338,0.017367917,0.006004195,0.007987732,0.009545229,0.01590927,0.012847515,0.006829966,0.012570275,0.013851662,0.004109825,0.005779604,0.013236874,0.006554819,0.004850013,0.007084611,0.00592223,0.002599429,0.0026882151904667,0.0080158503404034,0.0038485941537903,0.0026646829314229,0.0067538102865711,0.0030918214590999,0.0031072403691786,0.0076132611181788,덴티움,1
0.729418218,0.09854329,0.0574419269999999,0.022768465,6620,2018-02-13,24.97,2.278,0.014127073,0.011126403,0.01218244,0.007402219,0.004088084,0.004823422,0.005596391,0.008284657,0.011758344,0.016021342,0.004318151,0.018070726,0.003364352,0.0119361,0.007940716,0.006398372,0.00257838,0.009405832,0.008739849,0.005720702,0.008557369,0.007657111,0.003888312,0.007129559,0.014488061,0.00795308,0.005032426,0.005313888,0.0250055017481693,0.0155530383378231,0.0081290263385529,0.0066669526994544,0.0102992113209903,0.007797240422138,0.0044950019953894,0.0033958621608725,동구바이오제약,1
0.063094556,0.018862343,0.018076725,0.048075077,228340,2016-04-06,14.09,1.458,0.02063035,0.012623851,0.028029253,0.023735986,0.006604483,0.007193618,0.009203378,0.015217561,0.005152296,0.008326555,0.010147302,0.012109872,0.014792504,0.006349273,0.02090103,0.013590386,0.003397879,0.010020232,0.006656683,0.013410324,0.003486794,0.01990864,0.002935161,0.003908126,0.00652364,0.003940292,0.002813262,0.003723197,0.0074705669702654,0.009968756091323,0.0044094819465577,0.0114291416163606,0.007797544178817,0.0050713362775266,0.0119612075441807,0.0083009866095359,동양파일,0
0.064859564,0.026937836,0.014540736,0.013519726,92780,2017-12-08,9.58,2.094,0.016298528,0.010077291,0.008391967,0.009639471,0.005294426,0.005407075,0.00332434,0.009456517,0.021565219,0.010500914,0.007496055,0.005072596,0.012374836,0.017362861,0.002612015,0.005853935,0.003811274,0.014367439,0.008793043,0.021963901,0.006632713,0.007099983,0.005208732,0.002546052,0.009295522,0.008896722,0.002467534,0.004533206,0.0060705630901332,0.0079242199400729,0.0065278535197903,0.0029443075633714,0.0045717270728609,0.0042719644147422,0.0074344557444725,0.0024230711375656,동양피스톤,1
0.140227023,0.06952027,0.06139228,0.03911308,94170,2015-06-30,18.23,1.793,0.009430686,0.012444509,0.009703384,0.013709644,0.002309666,0.006151305,0.010539709,0.004646288,0.003742961,0.007679376,0.006342736,0.015330074,0.005710019,0.023541913,0.021654336,0.012761855,0.009502339,0.009993809,0.025982126,0.000577241,0.014697984,0.01150527,0.014675825,0.009108316,0.009649361,0.004463075,0.003462099,0.006109512,0.0097509035439152,0.0061606492789953,0.0073442107080654,0.0059838596336267,0.0044045838790796,0.0046350112402087,0.0047386498997683,0.0061016444225716,동운아나텍,0
0.036857794,0.01561099,0.007882068,0.006337744,2690,2015-09-24,23.47,1.63,0.028289955,0.038537595,0.030696863,0.019280654,0.004965289,0.010185082,0.008816194,0.001202947,0.016944938,0.016668103,0.001836802,0.029770161,0.012381375,0.016798809,0.017601941,0.00745985,0.006514388,0.024371287,0.008068579,0.002673302,0.010935276,0.01930282,0.01491216,0.006831895,0.013512587,0.012710407,0.016558674,0.01085488,0.0079583447421724,0.0055437132295528,0.0191364365865945,0.0283187483013069,0.0056264770482281,0.0037292619746959,0.0059367720300108,0.0056197273932247,동일제강,0
